name,monthly_income,monthly_card_spending,current_card,card_benefit_usage_rate,residence,age_group,occupation,age,gender,expense_ratio_food,expense_ratio_transport,expense_ratio_shopping,expense_ratio_subscription,expense_ratio_others
1925,2092657,913000,롯데 DC카드,43.0,광주 서구,30,공무원,36,여,33.0,8.0,12.0,9.0,38.0
1926,2272328,852000,SSG 랜더스카드,72.0,경기 수원시,30,서비스직,30,여,27.0,1.0,10.0,29.0,33.0
1927,2073070,1376000,현대 ZERO카드,75.0,서울 성동구,20,서비스직,25,여,2.0,44.0,22.0,11.0,21.0
1928,3582760,1167000,우리 Young카드,60.0,서울 동작구,30,디자이너,37,여,10.0,10.0,28.0,33.0,19.0
1929,3027310,1143000,네이버페이 현대,70.0,서울 성동구,30,서비스직,31,여,50.0,4.0,2.0,41.0,3.0
1930,3717341,1909000,네이버페이 현대,80.0,대구 수성구,30,간호사,36,남,19.0,10.0,52.0,11.0,8.0
1931,2834290,1047000,현대 ZERO카드,42.0,서울 성동구,20,회계,26,여,32.0,28.0,21.0,18.0,1.0
1932,1750589,1245000,SSG 랜더스카드,61.0,부산 해운대구,20,프리랜서,23,남,50.0,22.0,7.0,7.0,14.0
1933,1638817,1398000,SSG 랜더스카드,50.0,서울 노원구,20,데이터분석가,28,남,14.0,17.0,68.0,1.0,0.0
1934,2225190,1949000,IBK 두드림카드,63.0,서울 서초구,30,디자이너,30,남,5.0,18.0,64.0,6.0,7.0
1935,3934154,1291000,현대 ZERO카드,83.0,광주 서구,30,대학생,33,남,52.0,16.0,8.0,23.0,1.0
1936,2226404,1839000,삼성 taptap카드,80.0,세종,30,서비스직,32,여,20.0,31.0,3.0,2.0,44.0
1937,1874321,856000,토스카드,85.0,서울 송파구,30,마케팅,31,여,7.0,14.0,65.0,9.0,5.0
1938,2284501,1119000,KB 혜담카드,50.0,울산 남구,30,공무원,34,여,50.0,16.0,14.0,9.0,11.0
1939,2130697,1630000,현대 ZERO카드,47.0,대구 수성구,20,데이터분석가,22,여,6.0,29.0,47.0,9.0,9.0
1940,3187889,1077000,IBK 두드림카드,48.0,대전 유성구,30,공무원,32,남,12.0,24.0,17.0,16.0,31.0
1941,2375475,1066000,우리 Young카드,42.0,부산 해운대구,20,컨설턴트,25,남,18.0,22.0,28.0,6.0,26.0
1942,2420273,686000,씨티 Premier카드,65.0,서울 관악구,30,서비스직,39,남,25.0,10.0,8.0,1.0,56.0
1943,3479959,1344000,이마트 KB카드,64.0,경기 고양시,30,개발자,35,남,7.0,11.0,41.0,5.0,36.0
1944,2552564,1030000,우리 Young카드,49.0,서울 서초구,30,회계,30,남,49.0,27.0,17.0,6.0,1.0
1945,2171861,1362000,NH 농협카드,74.0,서울 동작구,20,공무원,27,남,59.0,1.0,5.0,17.0,18.0
1946,2593387,1452000,SSG 랜더스카드,53.0,울산 남구,20,대학생,27,여,5.0,1.0,9.0,17.0,68.0
1947,2179089,1558000,네이버페이 현대,66.0,세종,30,프리랜서,35,여,14.0,11.0,3.0,71.0,1.0
1948,1965324,1142000,토스카드,57.0,서울 마포구,20,마케팅,26,여,3.0,12.0,2.0,24.0,59.0
1949,2545834,1083000,NH 농협카드,55.0,서울 서초구,20,데이터분석가,26,여,48.0,30.0,1.0,12.0,9.0
1950,2071133,885000,SSG 랜더스카드,48.0,경기 고양시,30,개발자,36,여,16.0,6.0,3.0,73.0,2.0
1951,2730645,1027000,토스카드,49.0,광주 서구,30,공무원,33,남,4.0,41.0,10.0,16.0,29.0
1952,2527871,1876000,SSG 랜더스카드,51.0,경기 고양시,20,프리랜서,20,여,19.0,20.0,58.0,2.0,1.0
1953,3527046,1518000,하나 Simple카드,54.0,인천 남동구,30,기획,32,여,1.0,35.0,18.0,46.0,0.0
1954,3423783,1795000,네이버페이 현대,75.0,서울 강남구,30,연구원,39,남,3.0,28.0,31.0,33.0,5.0
1955,2486319,725000,네이버페이 현대,43.0,서울 강동구,20,회계,28,남,19.0,33.0,44.0,1.0,3.0
1956,2515400,765000,토스카드,62.0,부산 해운대구,20,데이터분석가,28,여,50.0,27.0,16.0,5.0,2.0
1957,2248766,1448000,카카오뱅크 체크,75.0,대구 수성구,30,회계,31,남,24.0,37.0,0.0,29.0,10.0
1958,2557798,858000,삼성 taptap카드,76.0,서울 노원구,30,생산직,34,여,18.0,35.0,12.0,21.0,14.0
1959,2235116,1713000,하나 Simple카드,42.0,경기 수원시,20,기획,26,여,9.0,14.0,40.0,32.0,5.0
1960,2410792,811000,NH 농협카드,48.0,경기 성남시,20,디자이너,27,남,7.0,5.0,5.0,35.0,48.0
1961,2308254,1768000,롯데 DC카드,77.0,인천 남동구,20,간호사,27,남,27.0,25.0,28.0,4.0,16.0
1962,2439849,1436000,현대 ZERO카드,51.0,서울 성동구,20,개발자,20,남,29.0,7.0,36.0,5.0,23.0
1963,2781972,1150000,우리 Young카드,62.0,서울 관악구,30,생산직,31,남,7.0,5.0,40.0,41.0,7.0
1964,2279304,896000,IBK 두드림카드,45.0,대구 수성구,20,기획,24,남,22.0,20.0,46.0,7.0,5.0
1965,1636085,1213000,우리 Young카드,68.0,서울 강동구,20,영업,26,여,3.0,21.0,30.0,12.0,34.0
1966,2090046,1342000,씨티 Premier카드,82.0,울산 남구,20,기획,24,남,50.0,3.0,19.0,13.0,15.0
1967,3195416,1003000,카카오뱅크 체크,67.0,광주 서구,30,데이터분석가,34,여,24.0,11.0,13.0,8.0,44.0
1968,3223165,1721000,삼성 taptap카드,53.0,서울 동작구,30,데이터분석가,31,남,11.0,33.0,1.0,2.0,53.0
1969,2239539,1291000,신한 Deep카드,64.0,서울 용산구,20,데이터분석가,28,여,57.0,14.0,6.0,15.0,8.0
1970,3198061,914000,카카오뱅크 체크,51.0,경기 성남시,20,컨설턴트,25,남,47.0,18.0,18.0,7.0,10.0
1971,1569582,1273000,SSG 랜더스카드,65.0,서울 용산구,20,대학생,27,남,12.0,17.0,12.0,59.0,0.0
1972,1945272,1114000,현대 ZERO카드,64.0,서울 마포구,30,간호사,37,여,77.0,2.0,4.0,15.0,2.0
1973,3356355,671000,신한 Deep카드,60.0,경기 수원시,30,생산직,35,여,29.0,16.0,12.0,9.0,34.0
1974,2272980,1077000,토스카드,73.0,부산 해운대구,20,연구원,25,남,9.0,41.0,23.0,25.0,2.0
1975,2128708,1468000,카카오뱅크 체크,76.0,경기 성남시,20,서비스직,29,여,39.0,11.0,6.0,34.0,10.0
1976,2160556,1026000,네이버페이 현대,75.0,세종,30,간호사,31,남,3.0,50.0,5.0,7.0,35.0
1977,3313387,727000,씨티 Premier카드,54.0,울산 남구,30,공무원,31,남,19.0,16.0,26.0,14.0,25.0
1978,2522229,898000,카카오뱅크 체크,81.0,서울 서초구,20,영업,20,남,14.0,22.0,20.0,3.0,41.0
1979,2233853,1844000,롯데 DC카드,48.0,서울 용산구,30,생산직,30,남,9.0,17.0,5.0,12.0,57.0
1980,2179862,946000,삼성 taptap카드,84.0,서울 강남구,20,디자이너,25,여,5.0,31.0,8.0,52.0,4.0
1981,2765138,846000,씨티 Premier카드,53.0,서울 노원구,30,개발자,35,남,9.0,41.0,26.0,2.0,22.0
1982,2377988,989000,NH 농협카드,54.0,서울 동작구,20,영업,26,남,20.0,54.0,11.0,4.0,11.0
1983,1690374,549000,하나 Simple카드,44.0,경기 고양시,20,영업,27,여,18.0,18.0,22.0,37.0,5.0
1984,2875973,923000,카카오뱅크 체크,65.0,울산 남구,20,디자이너,28,여,17.0,3.0,28.0,12.0,40.0
1985,3641076,1664000,SSG 랜더스카드,51.0,광주 서구,30,마케팅,36,남,6.0,23.0,15.0,46.0,10.0
1986,2068412,1731000,NH 농협카드,45.0,인천 남동구,20,공무원,23,여,15.0,1.0,62.0,0.0,22.0
1987,2848506,1346000,롯데 DC카드,75.0,경기 성남시,30,영업,32,남,26.0,38.0,15.0,9.0,12.0
1988,2181788,1245000,SSG 랜더스카드,61.0,부산 해운대구,20,프리랜서,23,여,50.0,22.0,7.0,7.0,14.0
1989,2110845,2494000,이마트 KB카드,44.0,대전 유성구,30,개발자,39,여,7.0,31.0,32.0,8.0,22.0
1990,2028285,1936000,KB 혜담카드,57.0,서울 관악구,20,개발자,27,여,13.0,19.0,9.0,25.0,34.0
1991,2810810,1581000,신한 Deep카드,64.0,서울 서초구,30,데이터분석가,31,남,32.0,7.0,41.0,6.0,14.0
1992,3056434,1150000,씨티 Premier카드,51.0,서울 마포구,20,마케팅,29,남,2.0,39.0,18.0,40.0,1.0
1993,2723309,1549000,하나 Simple카드,72.0,서울 노원구,20,생산직,27,남,1.0,3.0,84.0,3.0,9.0
1994,2717327,1138000,우리 Young카드,62.0,서울 동작구,20,대학생,29,남,21.0,7.0,14.0,10.0,48.0
1995,3258947,864000,IBK 두드림카드,61.0,서울 용산구,30,프리랜서,39,남,39.0,20.0,7.0,24.0,10.0
1996,1691336,654000,토스카드,80.0,서울 노원구,20,기획,26,여,50.0,31.0,17.0,2.0,0.0
1997,2229254,1088000,롯데 DC카드,63.0,세종,20,프리랜서,27,남,11.0,18.0,8.0,35.0,28.0
1998,2735244,612000,NH 농협카드,65.0,세종,20,대학생,25,남,16.0,61.0,10.0,3.0,10.0
1999,1870867,2061000,현대 ZERO카드,41.0,서울 용산구,30,공무원,37,여,27.0,42.0,18.0,13.0,0.0
2000,3445587,1642000,우리 Young카드,66.0,경기 성남시,30,마케팅,33,남,27.0,16.0,18.0,15.0,24.0
2001,3661304,1452000,SSG 랜더스카드,65.0,서울 마포구,30,공무원,30,여,4.0,3.0,58.0,12.0,23.0
2002,2780908,2068000,현대 ZERO카드,50.0,인천 남동구,20,회계,24,남,4.0,47.0,44.0,4.0,1.0
2003,3989820,1337000,하나 Simple카드,66.0,서울 동작구,30,개발자,37,남,32.0,9.0,19.0,11.0,29.0
2004,2359169,1263000,이마트 KB카드,59.0,서울 성동구,20,개발자,25,남,14.0,52.0,14.0,11.0,9.0
2005,2733965,2220000,NH 농협카드,85.0,서울 마포구,20,생산직,25,남,23.0,2.0,22.0,30.0,23.0
2006,2141073,987000,삼성 taptap카드,77.0,대전 유성구,30,간호사,30,여,7.0,8.0,58.0,21.0,6.0
2007,3557104,1980000,카카오뱅크 체크,61.0,서울 강동구,30,프리랜서,33,남,9.0,8.0,19.0,51.0,13.0
2008,2577194,1934000,이마트 KB카드,76.0,서울 마포구,20,개발자,28,여,9.0,1.0,10.0,19.0,61.0
2009,2394955,769000,NH 농협카드,84.0,경기 고양시,20,대학생,26,남,47.0,11.0,29.0,12.0,1.0
2010,2908003,1392000,하나 Simple카드,81.0,세종,20,간호사,28,남,67.0,2.0,15.0,7.0,9.0
2011,2230607,1250000,신한 Deep카드,84.0,서울 송파구,30,간호사,30,여,1.0,4.0,37.0,1.0,57.0
2012,2156471,1705000,토스카드,53.0,대구 수성구,20,서비스직,25,남,17.0,25.0,16.0,29.0,13.0
2013,2547731,1163000,KB 혜담카드,40.0,부산 해운대구,30,회계,30,여,10.0,34.0,31.0,6.0,19.0
2014,1985194,931000,우리 Young카드,61.0,서울 강동구,30,간호사,32,여,28.0,35.0,21.0,0.0,16.0
2015,2363465,1943000,신한 Deep카드,58.0,대구 수성구,20,영업,25,여,1.0,7.0,3.0,27.0,62.0
2016,1390534,898000,현대 ZERO카드,80.0,서울 강남구,20,연구원,26,여,4.0,28.0,23.0,41.0,4.0
2017,3732868,1799000,토스카드,74.0,대구 수성구,30,서비스직,33,남,11.0,4.0,59.0,2.0,24.0
2018,2273318,1068000,토스카드,60.0,부산 해운대구,20,회계,24,남,12.0,46.0,9.0,22.0,11.0
2019,1989553,1043000,KB 혜담카드,59.0,서울 관악구,20,개발자,20,남,38.0,37.0,6.0,10.0,9.0
2020,1832813,671000,SSG 랜더스카드,51.0,서울 노원구,20,공무원,20,여,2.0,35.0,23.0,24.0,16.0
2021,2382710,938000,삼성 taptap카드,44.0,서울 용산구,30,대학생,36,여,4.0,38.0,3.0,23.0,32.0
2022,3481781,755000,씨티 Premier카드,80.0,경기 수원시,30,컨설턴트,35,남,16.0,20.0,22.0,23.0,19.0
2023,2523869,1055000,삼성 taptap카드,51.0,부산 해운대구,20,개발자,27,여,1.0,9.0,49.0,14.0,27.0
2024,2506123,1397000,KB 혜담카드,63.0,서울 마포구,30,대학생,35,남,10.0,14.0,4.0,18.0,54.0
2025,2076980,2201000,신한 Deep카드,46.0,경기 성남시,30,회계,34,여,0.0,23.0,6.0,37.0,34.0
2026,3459829,1425000,삼성 taptap카드,84.0,대구 수성구,30,공무원,35,남,42.0,19.0,2.0,13.0,24.0
2027,1888826,1235000,토스카드,77.0,서울 동작구,20,생산직,29,여,12.0,8.0,41.0,14.0,25.0
2028,2279954,1805000,하나 Simple카드,70.0,광주 서구,20,프리랜서,25,여,4.0,21.0,1.0,7.0,67.0
2029,2311877,1166000,카카오뱅크 체크,69.0,경기 성남시,20,생산직,24,남,12.0,26.0,26.0,1.0,35.0
2030,2406031,1026000,신한 Deep카드,40.0,서울 송파구,20,개발자,24,남,26.0,15.0,26.0,26.0,7.0
2031,2679135,674000,현대 ZERO카드,55.0,서울 관악구,20,간호사,20,남,49.0,6.0,13.0,21.0,11.0
2032,2115925,846000,씨티 Premier카드,53.0,서울 노원구,30,개발자,35,남,9.0,41.0,26.0,2.0,22.0
2033,1662188,2072000,삼성 taptap카드,62.0,광주 서구,30,영업,36,남,43.0,14.0,4.0,38.0,1.0
2034,2216276,850000,NH 농협카드,67.0,대전 유성구,30,디자이너,35,여,16.0,19.0,17.0,44.0,4.0
2035,3400764,1171000,IBK 두드림카드,85.0,서울 강동구,30,대학생,38,여,3.0,47.0,16.0,22.0,12.0
2036,3511087,977000,NH 농협카드,72.0,서울 서초구,30,기획,39,여,21.0,5.0,18.0,52.0,4.0
2037,3165588,1098000,롯데 DC카드,49.0,광주 서구,20,데이터분석가,28,남,10.0,43.0,10.0,37.0,0.0
2038,2403509,864000,IBK 두드림카드,61.0,서울 용산구,30,프리랜서,39,여,39.0,20.0,7.0,24.0,10.0
2039,1608942,924000,씨티 Premier카드,60.0,경기 성남시,30,생산직,35,여,1.0,48.0,2.0,16.0,33.0
2040,1359872,596000,토스카드,71.0,경기 성남시,30,데이터분석가,33,남,36.0,4.0,25.0,20.0,15.0
2041,1942980,1172000,KB 혜담카드,77.0,광주 서구,20,디자이너,28,여,34.0,24.0,3.0,19.0,20.0
2042,2150963,1024000,SSG 랜더스카드,61.0,세종,20,대학생,20,여,30.0,19.0,1.0,29.0,21.0
2043,2900312,1820000,카카오뱅크 체크,54.0,세종,20,서비스직,27,남,31.0,50.0,1.0,0.0,18.0
2044,3607463,2019000,하나 Simple카드,65.0,부산 해운대구,30,마케팅,31,남,0.0,35.0,6.0,11.0,48.0
2045,3159183,1963000,이마트 KB카드,60.0,서울 용산구,30,개발자,33,남,16.0,32.0,18.0,32.0,2.0
2046,1805077,1332000,삼성 taptap카드,52.0,광주 서구,20,영업,29,남,6.0,23.0,28.0,25.0,18.0
2047,1769610,840000,SSG 랜더스카드,82.0,서울 성동구,20,회계,25,여,31.0,2.0,1.0,65.0,1.0
2048,2627063,2754000,네이버페이 현대,82.0,울산 남구,30,프리랜서,33,여,53.0,3.0,9.0,21.0,14.0
2049,2848525,1315000,네이버페이 현대,74.0,경기 고양시,30,대학생,33,여,14.0,9.0,16.0,1.0,60.0
2050,3274316,852000,카카오뱅크 체크,46.0,광주 서구,30,공무원,36,남,26.0,10.0,31.0,20.0,13.0
2051,1732701,1770000,씨티 Premier카드,85.0,서울 성동구,20,회계,29,남,23.0,43.0,9.0,23.0,2.0
2052,2575333,1229000,신한 Deep카드,76.0,서울 성동구,20,기획,23,여,33.0,7.0,20.0,39.0,1.0
2053,2712955,2432000,현대 ZERO카드,81.0,서울 성동구,30,마케팅,32,여,0.0,1.0,15.0,61.0,23.0
2054,1714666,967000,삼성 taptap카드,46.0,울산 남구,20,생산직,27,남,33.0,38.0,0.0,26.0,3.0
2055,1857839,1657000,NH 농협카드,60.0,경기 고양시,20,서비스직,27,여,31.0,54.0,8.0,2.0,5.0
2056,2844247,920000,하나 Simple카드,41.0,울산 남구,30,기획,33,여,23.0,4.0,5.0,62.0,6.0
2057,2835844,1022000,IBK 두드림카드,57.0,세종,30,데이터분석가,30,남,1.0,7.0,46.0,11.0,35.0
2058,3044573,1768000,롯데 DC카드,77.0,인천 남동구,20,간호사,27,남,27.0,25.0,28.0,4.0,16.0
2059,2500564,1566000,KB 혜담카드,78.0,경기 성남시,20,서비스직,20,여,54.0,8.0,13.0,21.0,4.0
2060,2006684,2294000,삼성 taptap카드,57.0,서울 동작구,20,프리랜서,25,남,5.0,13.0,46.0,4.0,32.0
2061,2992856,1124000,이마트 KB카드,75.0,서울 서초구,30,개발자,35,남,8.0,16.0,43.0,13.0,20.0
2062,2281691,820000,롯데 DC카드,63.0,인천 남동구,20,공무원,27,남,10.0,42.0,9.0,32.0,7.0
2063,1885804,1094000,이마트 KB카드,43.0,세종,20,마케팅,28,남,11.0,37.0,28.0,19.0,5.0
2064,1793705,1629000,토스카드,63.0,서울 동작구,20,프리랜서,20,여,1.0,13.0,21.0,63.0,2.0
2065,2850694,2798000,현대 ZERO카드,51.0,세종,30,연구원,31,여,23.0,71.0,2.0,1.0,3.0
2066,3591691,1326000,롯데 DC카드,67.0,서울 송파구,30,기획,30,남,4.0,2.0,51.0,14.0,29.0
2067,2551890,981000,씨티 Premier카드,41.0,인천 남동구,20,개발자,20,여,15.0,8.0,17.0,48.0,12.0
2068,3007659,872000,NH 농협카드,71.0,경기 수원시,20,마케팅,27,여,12.0,37.0,2.0,46.0,3.0
2069,2229113,893000,카카오뱅크 체크,76.0,서울 서초구,30,디자이너,30,여,23.0,2.0,37.0,4.0,34.0
2070,3087135,1981000,신한 Deep카드,53.0,서울 관악구,20,연구원,21,남,8.0,10.0,24.0,23.0,35.0
2071,1799539,1498000,IBK 두드림카드,76.0,울산 남구,20,영업,27,남,2.0,59.0,15.0,3.0,21.0
2072,1993657,1410000,현대 ZERO카드,44.0,광주 서구,30,간호사,30,여,56.0,7.0,0.0,11.0,26.0
2073,1620020,1220000,신한 Deep카드,48.0,서울 관악구,30,공무원,36,여,8.0,36.0,24.0,30.0,2.0
2074,2687943,757000,우리 Young카드,46.0,서울 노원구,30,개발자,33,남,56.0,21.0,5.0,6.0,12.0
2075,1998138,1207000,KB 혜담카드,60.0,서울 노원구,20,데이터분석가,24,남,9.0,49.0,10.0,8.0,24.0
2076,3368156,1109000,롯데 DC카드,71.0,대전 유성구,30,영업,31,남,22.0,17.0,5.0,41.0,15.0
2077,2621945,1470000,IBK 두드림카드,77.0,인천 남동구,30,간호사,32,여,25.0,39.0,4.0,26.0,6.0
2078,1653513,1036000,KB 혜담카드,73.0,서울 서초구,20,마케팅,29,여,39.0,26.0,2.0,7.0,26.0
2079,2725091,2066000,NH 농협카드,56.0,울산 남구,30,디자이너,33,남,46.0,21.0,0.0,3.0,30.0
2080,2064268,500000,이마트 KB카드,56.0,서울 송파구,20,디자이너,25,남,27.0,2.0,7.0,32.0,32.0
2081,1612008,777000,네이버페이 현대,78.0,서울 서초구,30,프리랜서,32,여,10.0,43.0,38.0,2.0,7.0
2082,1759526,1662000,우리 Young카드,56.0,서울 서초구,20,데이터분석가,23,여,36.0,25.0,30.0,5.0,4.0
2083,1864593,1810000,하나 Simple카드,85.0,서울 용산구,20,대학생,29,남,3.0,52.0,16.0,11.0,18.0
2084,3216812,1065000,현대 ZERO카드,74.0,울산 남구,30,대학생,35,여,35.0,30.0,21.0,8.0,6.0
2085,2595725,1177000,SSG 랜더스카드,48.0,서울 노원구,30,연구원,35,여,3.0,16.0,4.0,24.0,53.0
2086,3463518,1014000,현대 ZERO카드,42.0,광주 서구,30,프리랜서,31,남,19.0,11.0,24.0,10.0,36.0
2087,1750682,1250000,하나 Simple카드,50.0,인천 남동구,30,마케팅,32,여,23.0,10.0,23.0,40.0,4.0
2088,2847107,960000,KB 혜담카드,80.0,서울 용산구,20,간호사,28,남,26.0,47.0,14.0,12.0,1.0
2089,3150551,1413000,KB 혜담카드,42.0,서울 송파구,30,디자이너,31,여,15.0,23.0,11.0,2.0,49.0
2090,1500827,1386000,KB 혜담카드,67.0,서울 서초구,30,마케팅,36,여,27.0,13.0,16.0,9.0,35.0
2091,2147341,1718000,SSG 랜더스카드,56.0,서울 마포구,30,대학생,31,여,7.0,18.0,26.0,19.0,30.0
2092,2747882,1615000,현대 ZERO카드,71.0,서울 강남구,30,영업,37,여,19.0,34.0,4.0,11.0,32.0
2093,3451071,888000,KB 혜담카드,82.0,서울 강동구,30,개발자,38,남,0.0,31.0,37.0,18.0,14.0
2094,1910752,1255000,롯데 DC카드,83.0,서울 서초구,20,생산직,26,여,8.0,16.0,39.0,10.0,27.0
2095,2347250,811000,삼성 taptap카드,76.0,대구 수성구,30,연구원,30,여,45.0,15.0,16.0,18.0,6.0
2096,1951309,1967000,네이버페이 현대,61.0,서울 동작구,20,기획,29,남,15.0,8.0,35.0,28.0,14.0
2097,2555209,2180000,삼성 taptap카드,76.0,경기 성남시,30,기획,39,여,23.0,5.0,3.0,48.0,21.0
2098,3098589,1536000,SSG 랜더스카드,64.0,경기 성남시,30,간호사,39,여,39.0,24.0,2.0,14.0,21.0
2099,2460270,1330000,NH 농협카드,75.0,경기 수원시,30,영업,32,남,35.0,4.0,52.0,1.0,8.0
2100,3000410,2130000,삼성 taptap카드,71.0,광주 서구,30,마케팅,30,여,17.0,1.0,48.0,24.0,10.0
2101,2109163,871000,KB 혜담카드,56.0,세종,30,컨설턴트,34,여,24.0,16.0,25.0,28.0,7.0
2102,2406660,1917000,현대 ZERO카드,48.0,경기 고양시,30,마케팅,34,남,5.0,3.0,7.0,66.0,19.0
2103,2659297,1210000,씨티 Premier카드,75.0,울산 남구,20,컨설턴트,22,여,34.0,17.0,13.0,22.0,14.0
2104,2710968,1173000,삼성 taptap카드,59.0,서울 노원구,20,마케팅,20,남,11.0,25.0,25.0,10.0,29.0
2105,2675704,1178000,우리 Young카드,68.0,서울 성동구,20,마케팅,26,남,24.0,4.0,4.0,51.0,17.0
2106,1592101,1358000,카카오뱅크 체크,76.0,서울 용산구,20,영업,25,남,3.0,19.0,13.0,43.0,22.0
2107,2017024,1001000,삼성 taptap카드,73.0,경기 성남시,20,프리랜서,28,여,11.0,24.0,13.0,19.0,33.0
2108,2911494,1471000,IBK 두드림카드,68.0,서울 용산구,30,영업,33,여,5.0,29.0,6.0,21.0,39.0
2109,3029079,1739000,씨티 Premier카드,54.0,서울 강동구,30,회계,36,남,0.0,46.0,18.0,19.0,17.0
2110,1713153,1670000,네이버페이 현대,55.0,대전 유성구,20,기획,29,남,27.0,34.0,8.0,12.0,19.0
2111,2479158,1427000,KB 혜담카드,45.0,서울 서초구,20,공무원,26,여,76.0,2.0,6.0,14.0,2.0
2112,1892596,1510000,씨티 Premier카드,51.0,경기 고양시,20,데이터분석가,29,남,30.0,34.0,21.0,15.0,0.0
2113,3397262,1009000,SSG 랜더스카드,45.0,서울 강남구,30,데이터분석가,31,여,6.0,15.0,51.0,8.0,20.0
2114,3272420,1666000,하나 Simple카드,84.0,서울 노원구,30,마케팅,32,여,34.0,9.0,31.0,24.0,2.0
2115,2802048,1009000,SSG 랜더스카드,45.0,서울 강남구,30,데이터분석가,31,여,6.0,15.0,51.0,8.0,20.0
2116,2930503,687000,현대 ZERO카드,82.0,서울 강동구,20,회계,29,여,16.0,3.0,35.0,2.0,44.0
2117,3045353,1536000,이마트 KB카드,44.0,인천 남동구,30,간호사,32,남,10.0,22.0,37.0,25.0,6.0
2118,2632718,1284000,씨티 Premier카드,77.0,부산 해운대구,20,생산직,28,여,2.0,11.0,61.0,9.0,17.0
2119,3238860,1229000,이마트 KB카드,66.0,서울 동작구,30,회계,34,여,11.0,13.0,32.0,44.0,0.0
2120,2622749,1483000,IBK 두드림카드,82.0,경기 성남시,30,간호사,30,여,61.0,5.0,3.0,3.0,28.0
2121,2122406,928000,이마트 KB카드,57.0,서울 관악구,20,디자이너,29,남,13.0,11.0,10.0,24.0,42.0
2122,1397689,860000,IBK 두드림카드,68.0,경기 고양시,20,서비스직,25,여,42.0,10.0,12.0,2.0,34.0
2123,2208433,729000,하나 Simple카드,47.0,서울 관악구,20,컨설턴트,26,남,15.0,14.0,14.0,56.0,1.0
2124,3576396,688000,현대 ZERO카드,50.0,경기 성남시,30,프리랜서,38,남,23.0,7.0,40.0,18.0,12.0
2125,3661943,1375000,신한 Deep카드,83.0,서울 마포구,30,공무원,30,남,11.0,7.0,54.0,24.0,4.0
2126,2502182,1558000,IBK 두드림카드,71.0,울산 남구,20,연구원,27,여,17.0,15.0,4.0,35.0,29.0
